RunId,iteration,Step,number_of_households,number_of_steps,flood_map_choice,network,income_distribution,TotalAdaptedHouseholds,TotalActualDamage,TotalExpectedDamage,TotalAdaptationCosts,TotalCostsOfSubsidies,IncomeDistribution,AverageDamagePerPoorHousehold,AverageDamagePerMiddleClassHousehold,AverageDamagePerRichHousehold,AverageIncomeToDamagePoorHousehold,AverageIncomeToDamageMiddleClassHousehold,AverageIncomeToDamageRichHousehold
333,66,4,1000,80,harvey,watts_strogatz,"{'Poor': [6500, 1875], 'Middle-Class': [38187.5, 10321], 'Rich': [133750, 18750]}",472,0.0,59333066.04770401,1621510,0,Plus30,0.0,0.0,0.0,0.0,0.0,0.0
333,66,5,1000,80,harvey,watts_strogatz,"{'Poor': [6500, 1875], 'Middle-Class': [38187.5, 10321], 'Rich': [133750, 18750]}",490,0.0,58688816.20207232,1683585,0,Plus30,0.0,0.0,0.0,0.0,0.0,0.0
333,66,6,1000,80,harvey,watts_strogatz,"{'Poor': [6500, 1875], 'Middle-Class': [38187.5, 10321], 'Rich': [133750, 18750]}",494,0.0,58663842.25057237,1689960,0,Plus30,0.0,0.0,0.0,0.0,0.0,0.0
333,66,7,1000,80,harvey,watts_strogatz,"{'Poor': [6500, 1875], 'Middle-Class': [38187.5, 10321], 'Rich': [133750, 18750]}",508,0.0,58006972.749819234,1743595,0,Plus30,0.0,0.0,0.0,0.0,0.0,0.0
333,66,8,1000,80,harvey,watts_strogatz,"{'Poor': [6500, 1875], 'Middle-Class': [38187.5, 10321], 'Rich': [133750, 18750]}",518,0.0,57608091.01214308,1778755,0,Plus30,0.0,0.0,0.0,0.0,0.0,0.0
333,66,9,1000,80,harvey,watts_strogatz,"{'Poor': [6500, 1875], 'Middle-Class': [38187.5, 10321], 'Rich': [133750, 18750]}",525,0.0,57401574.50812239,1804885,0,Plus30,0.0,0.0,0.0,0.0,0.0,0.0
333,66,10,1000,80,harvey,watts_strogatz,"{'Poor': [6500, 1875], 'Middle-Class': [38187.5, 10321], 'Rich': [133750, 18750]}",530,0.0,57243357.42181692,1818805,0,Plus30,0.0,0.0,0.0,0.0,0.0,0.0
333,66,11,1000,80,harvey,watts_strogatz,"{'Poor': [6500, 1875], 'Middle-Class': [38187.5, 10321], 'Rich': [133750, 18750]}",531,0.0,57231499.73722144,1822825,0,Plus30,0.0,0.0,0.0,0.0,0.0,0.0
333,66,12,1000,80,harvey,watts_strogatz,"{'Poor': [6500, 1875], 'Middle-Class': [38187.5, 10321], 'Rich': [133750, 18750]}",531,0.0,57231499.73722144,1822825,0,Plus30,0.0,0.0,0.0,0.0,0.0,0.0
333,66,13,1000,80,harvey,watts_strogatz,"{'Poor': [6500, 1875], 'Middle-Class': [38187.5, 10321], 'Rich': [133750, 18750]}",531,54384408.054533705,57231499.73722144,1822825,0,Plus30,26869.570171005173,51788.45393138552,132986.56353692367,4.104921035029427,1.3591312495025132,0.9820295850991664
334,66,0,1000,80,harvey,watts_strogatz,"{'Poor': [3500, 1875], 'Middle-Class': [20562.5, 10321], 'Rich': [61250, 18750]}",0,0.0,77653805.84691976,0,0,Minus30,0.0,0.0,0.0,0.0,0.0,0.0
334,66,1,1000,80,harvey,watts_strogatz,"{'Poor': [3500, 1875], 'Middle-Class': [20562.5, 10321], 'Rich': [61250, 18750]}",118,0.0,75937770.24383247,133870,0,Minus30,0.0,0.0,0.0,0.0,0.0,0.0
334,66,2,1000,80,harvey,watts_strogatz,"{'Poor': [3500, 1875], 'Middle-Class': [20562.5, 10321], 'Rich': [61250, 18750]}",240,0.0,72332271.3983998,419380,0,Minus30,0.0,0.0,0.0,0.0,0.0,0.0
334,66,3,1000,80,harvey,watts_strogatz,"{'Poor': [3500, 1875], 'Middle-Class': [20562.5, 10321], 'Rich': [61250, 18750]}",339,0.0,68052243.34230362,881920,0,Minus30,0.0,0.0,0.0,0.0,0.0,0.0
334,66,4,1000,80,harvey,watts_strogatz,"{'Poor': [3500, 1875], 'Middle-Class': [20562.5, 10321], 'Rich': [61250, 18750]}",393,0.0,64695318.580797605,1181390,0,Minus30,0.0,0.0,0.0,0.0,0.0,0.0
334,66,5,1000,80,harvey,watts_strogatz,"{'Poor': [3500, 1875], 'Middle-Class': [20562.5, 10321], 'Rich': [61250, 18750]}",446,0.0,61269536.87688363,1546815,0,Minus30,0.0,0.0,0.0,0.0,0.0,0.0
334,66,6,1000,80,harvey,watts_strogatz,"{'Poor': [3500, 1875], 'Middle-Class': [20562.5, 10321], 'Rich': [61250, 18750]}",478,0.0,59622264.7187134,1723170,0,Minus30,0.0,0.0,0.0,0.0,0.0,0.0
334,66,7,1000,80,harvey,watts_strogatz,"{'Poor': [3500, 1875], 'Middle-Class': [20562.5, 10321], 'Rich': [61250, 18750]}",498,0.0,58841710.36279853,1838260,0,Minus30,0.0,0.0,0.0,0.0,0.0,0.0
334,66,8,1000,80,harvey,watts_strogatz,"{'Poor': [3500, 1875], 'Middle-Class': [20562.5, 10321], 'Rich': [61250, 18750]}",517,0.0,58078224.94677849,1922200,0,Minus30,0.0,0.0,0.0,0.0,0.0,0.0
334,66,9,1000,80,harvey,watts_strogatz,"{'Poor': [3500, 1875], 'Middle-Class': [20562.5, 10321], 'Rich': [61250, 18750]}",537,0.0,57347653.62487716,1984000,0,Minus30,0.0,0.0,0.0,0.0,0.0,0.0
334,66,10,1000,80,harvey,watts_strogatz,"{'Poor': [3500, 1875], 'Middle-Class': [20562.5, 10321], 'Rich': [61250, 18750]}",541,0.0,57173197.76908899,2004940,0,Minus30,0.0,0.0,0.0,0.0,0.0,0.0
334,66,11,1000,80,harvey,watts_strogatz,"{'Poor': [3500, 1875], 'Middle-Class': [20562.5, 10321], 'Rich': [61250, 18750]}",560,0.0,56212964.21808474,2086860,0,Minus30,0.0,0.0,0.0,0.0,0.0,0.0
334,66,12,1000,80,harvey,watts_strogatz,"{'Poor': [3500, 1875], 'Middle-Class': [20562.5, 10321], 'Rich': [61250, 18750]}",571,0.0,55772127.685576364,2126070,0,Minus30,0.0,0.0,0.0,0.0,0.0,0.0
334,66,13,1000,80,harvey,watts_strogatz,"{'Poor': [3500, 1875], 'Middle-Class': [20562.5, 10321], 'Rich': [61250, 18750]}",580,0.0,55341818.603152595,2162900,0,Minus30,0.0,0.0,0.0,0.0,0.0,0.0
334,66,14,1000,80,harvey,watts_strogatz,"{'Poor': [3500, 1875], 'Middle-Class': [20562.5, 10321], 'Rich': [61250, 18750]}",585,0.0,55151112.04172491,2183330,0,Minus30,0.0,0.0,0.0,0.0,0.0,0.0
334,66,15,1000,80,harvey,watts_strogatz,"{'Poor': [3500, 1875], 'Middle-Class': [20562.5, 10321], 'Rich': [61250, 18750]}",592,51579106.64310827,54808624.837201774,2212970,0,Minus30,26519.925116501712,48466.58558006581,139677.38726768858,7.112069991875079,2.2846062033003016,2.2247808752769864
335,67,0,1000,80,harvey,watts_strogatz,"{'Poor': [5000, 1875], 'Middle-Class': [29375, 10312], 'Rich': [87500, 18750]}",0,0.0,80132103.14289533,0,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
335,67,1,1000,80,harvey,watts_strogatz,"{'Poor': [5000, 1875], 'Middle-Class': [29375, 10312], 'Rich': [87500, 18750]}",122,0.0,78091039.40442483,170260,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
335,67,2,1000,80,harvey,watts_strogatz,"{'Poor': [5000, 1875], 'Middle-Class': [29375, 10312], 'Rich': [87500, 18750]}",254,0.0,72248208.62764834,755505,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
335,67,3,1000,80,harvey,watts_strogatz,"{'Poor': [5000, 1875], 'Middle-Class': [29375, 10312], 'Rich': [87500, 18750]}",387,59886656.7068518,63518482.39556194,1670845,0,Base,34434.56201081336,53667.56750627093,145288.18704915929,6.880643371535273,1.8368258250030656,1.705142383582818
336,67,0,1000,80,harvey,watts_strogatz,"{'Poor': [5500, 1875], 'Middle-Class': [32312.5, 10321], 'Rich': [96250, 18750]}",0,0.0,75144794.43354203,0,0,Plus10,0.0,0.0,0.0,0.0,0.0,0.0
336,67,1,1000,80,harvey,watts_strogatz,"{'Poor': [5500, 1875], 'Middle-Class': [32312.5, 10321], 'Rich': [96250, 18750]}",150,0.0,72356742.70671235,222365,0,Plus10,0.0,0.0,0.0,0.0,0.0,0.0
336,67,2,1000,80,harvey,watts_strogatz,"{'Poor': [5500, 1875], 'Middle-Class': [32312.5, 10321], 'Rich': [96250, 18750]}",293,0.0,66085303.826827094,846990,0,Plus10,0.0,0.0,0.0,0.0,0.0,0.0
336,67,3,1000,80,harvey,watts_strogatz,"{'Poor': [5500, 1875], 'Middle-Class': [32312.5, 10321], 'Rich': [96250, 18750]}",398,0.0,59294463.761812955,1507045,0,Plus10,0.0,0.0,0.0,0.0,0.0,0.0
336,67,4,1000,80,harvey,watts_strogatz,"{'Poor': [5500, 1875], 'Middle-Class': [32312.5, 10321], 'Rich': [96250, 18750]}",448,0.0,57008767.87330466,1771780,0,Plus10,0.0,0.0,0.0,0.0,0.0,0.0
336,67,5,1000,80,harvey,watts_strogatz,"{'Poor': [5500, 1875], 'Middle-Class': [32312.5, 10321], 'Rich': [96250, 18750]}",479,0.0,55459060.16438691,1933100,0,Plus10,0.0,0.0,0.0,0.0,0.0,0.0
336,67,6,1000,80,harvey,watts_strogatz,"{'Poor': [5500, 1875], 'Middle-Class': [32312.5, 10321], 'Rich': [96250, 18750]}",497,0.0,54896063.354798146,1999145,0,Plus10,0.0,0.0,0.0,0.0,0.0,0.0
336,67,7,1000,80,harvey,watts_strogatz,"{'Poor': [5500, 1875], 'Middle-Class': [32312.5, 10321], 'Rich': [96250, 18750]}",522,0.0,53861538.71375489,2099465,0,Plus10,0.0,0.0,0.0,0.0,0.0,0.0
336,67,8,1000,80,harvey,watts_strogatz,"{'Poor': [5500, 1875], 'Middle-Class': [32312.5, 10321], 'Rich': [96250, 18750]}",533,0.0,53259296.306325175,2156375,0,Plus10,0.0,0.0,0.0,0.0,0.0,0.0
336,67,9,1000,80,harvey,watts_strogatz,"{'Poor': [5500, 1875], 'Middle-Class': [32312.5, 10321], 'Rich': [96250, 18750]}",537,0.0,52997090.86961459,2176385,0,Plus10,0.0,0.0,0.0,0.0,0.0,0.0
336,67,10,1000,80,harvey,watts_strogatz,"{'Poor': [5500, 1875], 'Middle-Class': [32312.5, 10321], 'Rich': [96250, 18750]}",544,0.0,52852202.0016213,2204570,0,Plus10,0.0,0.0,0.0,0.0,0.0,0.0
336,67,11,1000,80,harvey,watts_strogatz,"{'Poor': [5500, 1875], 'Middle-Class': [32312.5, 10321], 'Rich': [96250, 18750]}",549,0.0,52766117.94917951,2220980,0,Plus10,0.0,0.0,0.0,0.0,0.0,0.0
336,67,12,1000,80,harvey,watts_strogatz,"{'Poor': [5500, 1875], 'Middle-Class': [32312.5, 10321], 'Rich': [96250, 18750]}",552,0.0,52622253.558997855,2243150,0,Plus10,0.0,0.0,0.0,0.0,0.0,0.0
336,67,13,1000,80,harvey,watts_strogatz,"{'Poor': [5500, 1875], 'Middle-Class': [32312.5, 10321], 'Rich': [96250, 18750]}",554,0.0,52553153.689482175,2248280,0,Plus10,0.0,0.0,0.0,0.0,0.0,0.0
336,67,14,1000,80,harvey,watts_strogatz,"{'Poor': [5500, 1875], 'Middle-Class': [32312.5, 10321], 'Rich': [96250, 18750]}",554,0.0,52553153.689482175,2248280,0,Plus10,0.0,0.0,0.0,0.0,0.0,0.0
336,67,15,1000,80,harvey,watts_strogatz,"{'Poor': [5500, 1875], 'Middle-Class': [32312.5, 10321], 'Rich': [96250, 18750]}",556,0.0,52478203.38792078,2253230,0,Plus10,0.0,0.0,0.0,0.0,0.0,0.0
336,67,16,1000,80,harvey,watts_strogatz,"{'Poor': [5500, 1875], 'Middle-Class': [32312.5, 10321], 'Rich': [96250, 18750]}",559,0.0,52385223.740056954,2265590,0,Plus10,0.0,0.0,0.0,0.0,0.0,0.0
336,67,17,1000,80,harvey,watts_strogatz,"{'Poor': [5500, 1875], 'Middle-Class': [32312.5, 10321], 'Rich': [96250, 18750]}",559,0.0,52385223.740056954,2265590,0,Plus10,0.0,0.0,0.0,0.0,0.0,0.0
336,67,18,1000,80,harvey,watts_strogatz,"{'Poor': [5500, 1875], 'Middle-Class': [32312.5, 10321], 'Rich': [96250, 18750]}",559,0.0,52385223.740056954,2265590,0,Plus10,0.0,0.0,0.0,0.0,0.0,0.0
336,67,19,1000,80,harvey,watts_strogatz,"{'Poor': [5500, 1875], 'Middle-Class': [32312.5, 10321], 'Rich': [96250, 18750]}",560,0.0,52362794.66321794,2270360,0,Plus10,0.0,0.0,0.0,0.0,0.0,0.0
336,67,20,1000,80,harvey,watts_strogatz,"{'Poor': [5500, 1875], 'Middle-Class': [32312.5, 10321], 'Rich': [96250, 18750]}",561,0.0,52311464.12580394,2274890,0,Plus10,0.0,0.0,0.0,0.0,0.0,0.0
336,67,21,1000,80,harvey,watts_strogatz,"{'Poor': [5500, 1875], 'Middle-Class': [32312.5, 10321], 'Rich': [96250, 18750]}",562,0.0,52053288.90842856,2511815,0,Plus10,0.0,0.0,0.0,0.0,0.0,0.0
336,67,22,1000,80,harvey,watts_strogatz,"{'Poor': [5500, 1875], 'Middle-Class': [32312.5, 10321], 'Rich': [96250, 18750]}",563,0.0,51982481.46318274,2516405,0,Plus10,0.0,0.0,0.0,0.0,0.0,0.0
336,67,23,1000,80,harvey,watts_strogatz,"{'Poor': [5500, 1875], 'Middle-Class': [32312.5, 10321], 'Rich': [96250, 18750]}",563,0.0,51982481.46318274,2516405,0,Plus10,0.0,0.0,0.0,0.0,0.0,0.0
336,67,24,1000,80,harvey,watts_strogatz,"{'Poor': [5500, 1875], 'Middle-Class': [32312.5, 10321], 'Rich': [96250, 18750]}",563,0.0,51982481.46318274,2516405,0,Plus10,0.0,0.0,0.0,0.0,0.0,0.0
336,67,25,1000,80,harvey,watts_strogatz,"{'Poor': [5500, 1875], 'Middle-Class': [32312.5, 10321], 'Rich': [96250, 18750]}",564,0.0,51844623.65068169,2645105,0,Plus10,0.0,0.0,0.0,0.0,0.0,0.0
336,67,26,1000,80,harvey,watts_strogatz,"{'Poor': [5500, 1875], 'Middle-Class': [32312.5, 10321], 'Rich': [96250, 18750]}",565,0.0,51727804.65920906,2759180,0,Plus10,0.0,0.0,0.0,0.0,0.0,0.0
336,67,27,1000,80,harvey,watts_strogatz,"{'Poor': [5500, 1875], 'Middle-Class': [32312.5, 10321], 'Rich': [96250, 18750]}",566,0.0,51682944.85960258,2762930,0,Plus10,0.0,0.0,0.0,0.0,0.0,0.0
336,67,28,1000,80,harvey,watts_strogatz,"{'Poor': [5500, 1875], 'Middle-Class': [32312.5, 10321], 'Rich': [96250, 18750]}",567,0.0,51651982.08844584,2765030,0,Plus10,0.0,0.0,0.0,0.0,0.0,0.0
336,67,29,1000,80,harvey,watts_strogatz,"{'Poor': [5500, 1875], 'Middle-Class': [32312.5, 10321], 'Rich': [96250, 18750]}",569,0.0,51442320.40231174,2961005,0,Plus10,0.0,0.0,0.0,0.0,0.0,0.0
336,67,30,1000,80,harvey,watts_strogatz,"{'Poor': [5500, 1875], 'Middle-Class': [32312.5, 10321], 'Rich': [96250, 18750]}",569,0.0,51442320.40231174,2961005,0,Plus10,0.0,0.0,0.0,0.0,0.0,0.0
336,67,31,1000,80,harvey,watts_strogatz,"{'Poor': [5500, 1875], 'Middle-Class': [32312.5, 10321], 'Rich': [96250, 18750]}",571,0.0,51285146.56236642,3053045,0,Plus10,0.0,0.0,0.0,0.0,0.0,0.0
336,67,32,1000,80,harvey,watts_strogatz,"{'Poor': [5500, 1875], 'Middle-Class': [32312.5, 10321], 'Rich': [96250, 18750]}",572,0.0,51217232.974758,3117980,0,Plus10,0.0,0.0,0.0,0.0,0.0,0.0
336,67,33,1000,80,harvey,watts_strogatz,"{'Poor': [5500, 1875], 'Middle-Class': [32312.5, 10321], 'Rich': [96250, 18750]}",573,0.0,51175920.71068924,3120920,0,Plus10,0.0,0.0,0.0,0.0,0.0,0.0
336,67,34,1000,80,harvey,watts_strogatz,"{'Poor': [5500, 1875], 'Middle-Class': [32312.5, 10321], 'Rich': [96250, 18750]}",573,0.0,51175920.71068924,3120920,0,Plus10,0.0,0.0,0.0,0.0,0.0,0.0
336,67,35,1000,80,harvey,watts_strogatz,"{'Poor': [5500, 1875], 'Middle-Class': [32312.5, 10321], 'Rich': [96250, 18750]}",573,0.0,51175920.71068924,3120920,0,Plus10,0.0,0.0,0.0,0.0,0.0,0.0
336,67,36,1000,80,harvey,watts_strogatz,"{'Poor': [5500, 1875], 'Middle-Class': [32312.5, 10321], 'Rich': [96250, 18750]}",573,0.0,51175920.71068924,3120920,0,Plus10,0.0,0.0,0.0,0.0,0.0,0.0
336,67,37,1000,80,harvey,watts_strogatz,"{'Poor': [5500, 1875], 'Middle-Class': [32312.5, 10321], 'Rich': [96250, 18750]}",573,0.0,51175920.71068924,3120920,0,Plus10,0.0,0.0,0.0,0.0,0.0,0.0
336,67,38,1000,80,harvey,watts_strogatz,"{'Poor': [5500, 1875], 'Middle-Class': [32312.5, 10321], 'Rich': [96250, 18750]}",573,0.0,51175920.71068924,3120920,0,Plus10,0.0,0.0,0.0,0.0,0.0,0.0
336,67,39,1000,80,harvey,watts_strogatz,"{'Poor': [5500, 1875], 'Middle-Class': [32312.5, 10321], 'Rich': [96250, 18750]}",574,0.0,50739229.51905844,3547970,0,Plus10,0.0,0.0,0.0,0.0,0.0,0.0
336,67,40,1000,80,harvey,watts_strogatz,"{'Poor': [5500, 1875], 'Middle-Class': [32312.5, 10321], 'Rich': [96250, 18750]}",574,0.0,50739229.51905844,3547970,0,Plus10,0.0,0.0,0.0,0.0,0.0,0.0
336,67,41,1000,80,harvey,watts_strogatz,"{'Poor': [5500, 1875], 'Middle-Class': [32312.5, 10321], 'Rich': [96250, 18750]}",575,0.0,50667876.97606884,3617585,0,Plus10,0.0,0.0,0.0,0.0,0.0,0.0
336,67,42,1000,80,harvey,watts_strogatz,"{'Poor': [5500, 1875], 'Middle-Class': [32312.5, 10321], 'Rich': [96250, 18750]}",575,0.0,50667876.97606884,3617585,0,Plus10,0.0,0.0,0.0,0.0,0.0,0.0
336,67,43,1000,80,harvey,watts_strogatz,"{'Poor': [5500, 1875], 'Middle-Class': [32312.5, 10321], 'Rich': [96250, 18750]}",575,0.0,50667876.97606884,3617585,0,Plus10,0.0,0.0,0.0,0.0,0.0,0.0
336,67,44,1000,80,harvey,watts_strogatz,"{'Poor': [5500, 1875], 'Middle-Class': [32312.5, 10321], 'Rich': [96250, 18750]}",577,0.0,50518852.60248754,3717095,0,Plus10,0.0,0.0,0.0,0.0,0.0,0.0
336,67,45,1000,80,harvey,watts_strogatz,"{'Poor': [5500, 1875], 'Middle-Class': [32312.5, 10321], 'Rich': [96250, 18750]}",578,0.0,50411666.70755434,3817130,0,Plus10,0.0,0.0,0.0,0.0,0.0,0.0
336,67,46,1000,80,harvey,watts_strogatz,"{'Poor': [5500, 1875], 'Middle-Class': [32312.5, 10321], 'Rich': [96250, 18750]}",578,0.0,50411666.70755434,3817130,0,Plus10,0.0,0.0,0.0,0.0,0.0,0.0
336,67,47,1000,80,harvey,watts_strogatz,"{'Poor': [5500, 1875], 'Middle-Class': [32312.5, 10321], 'Rich': [96250, 18750]}",579,0.0,50322206.57517737,3905465,0,Plus10,0.0,0.0,0.0,0.0,0.0,0.0
336,67,48,1000,80,harvey,watts_strogatz,"{'Poor': [5500, 1875], 'Middle-Class': [32312.5, 10321], 'Rich': [96250, 18750]}",579,0.0,50322206.57517737,3905465,0,Plus10,0.0,0.0,0.0,0.0,0.0,0.0
336,67,49,1000,80,harvey,watts_strogatz,"{'Poor': [5500, 1875], 'Middle-Class': [32312.5, 10321], 'Rich': [96250, 18750]}",579,0.0,50322206.57517737,3905465,0,Plus10,0.0,0.0,0.0,0.0,0.0,0.0
336,67,50,1000,80,harvey,watts_strogatz,"{'Poor': [5500, 1875], 'Middle-Class': [32312.5, 10321], 'Rich': [96250, 18750]}",579,0.0,50322206.57517737,3905465,0,Plus10,0.0,0.0,0.0,0.0,0.0,0.0
336,67,51,1000,80,harvey,watts_strogatz,"{'Poor': [5500, 1875], 'Middle-Class': [32312.5, 10321], 'Rich': [96250, 18750]}",579,0.0,50322206.57517737,3905465,0,Plus10,0.0,0.0,0.0,0.0,0.0,0.0
336,67,52,1000,80,harvey,watts_strogatz,"{'Poor': [5500, 1875], 'Middle-Class': [32312.5, 10321], 'Rich': [96250, 18750]}",579,0.0,50322206.57517737,3905465,0,Plus10,0.0,0.0,0.0,0.0,0.0,0.0
336,67,53,1000,80,harvey,watts_strogatz,"{'Poor': [5500, 1875], 'Middle-Class': [32312.5, 10321], 'Rich': [96250, 18750]}",579,0.0,50322206.57517737,3905465,0,Plus10,0.0,0.0,0.0,0.0,0.0,0.0
336,67,54,1000,80,harvey,watts_strogatz,"{'Poor': [5500, 1875], 'Middle-Class': [32312.5, 10321], 'Rich': [96250, 18750]}",579,0.0,50322206.57517737,3905465,0,Plus10,0.0,0.0,0.0,0.0,0.0,0.0
336,67,55,1000,80,harvey,watts_strogatz,"{'Poor': [5500, 1875], 'Middle-Class': [32312.5, 10321], 'Rich': [96250, 18750]}",580,0.0,49690635.581344746,4495145,0,Plus10,0.0,0.0,0.0,0.0,0.0,0.0
336,67,56,1000,80,harvey,watts_strogatz,"{'Poor': [5500, 1875], 'Middle-Class': [32312.5, 10321], 'Rich': [96250, 18750]}",581,0.0,49546522.32581268,4630865,0,Plus10,0.0,0.0,0.0,0.0,0.0,0.0
336,67,57,1000,80,harvey,watts_strogatz,"{'Poor': [5500, 1875], 'Middle-Class': [32312.5, 10321], 'Rich': [96250, 18750]}",581,0.0,49546522.32581268,4630865,0,Plus10,0.0,0.0,0.0,0.0,0.0,0.0
336,67,58,1000,80,harvey,watts_strogatz,"{'Poor': [5500, 1875], 'Middle-Class': [32312.5, 10321], 'Rich': [96250, 18750]}",581,0.0,49546522.32581268,4630865,0,Plus10,0.0,0.0,0.0,0.0,0.0,0.0
336,67,59,1000,80,harvey,watts_strogatz,"{'Poor': [5500, 1875], 'Middle-Class': [32312.5, 10321], 'Rich': [96250, 18750]}",581,0.0,49546522.32581268,4630865,0,Plus10,0.0,0.0,0.0,0.0,0.0,0.0
336,67,60,1000,80,harvey,watts_strogatz,"{'Poor': [5500, 1875], 'Middle-Class': [32312.5, 10321], 'Rich': [96250, 18750]}",581,0.0,49546522.32581268,4630865,0,Plus10,0.0,0.0,0.0,0.0,0.0,0.0
336,67,61,1000,80,harvey,watts_strogatz,"{'Poor': [5500, 1875], 'Middle-Class': [32312.5, 10321], 'Rich': [96250, 18750]}",581,47049721.13707543,49546522.32581268,4630865,0,Plus10,26278.549092352452,46720.956812963865,104722.84217990733,4.729809275719069,1.448338513455364,1.0676312659181797
337,67,0,1000,80,harvey,watts_strogatz,"{'Poor': [4500, 1875], 'Middle-Class': [26437.5, 10321], 'Rich': [78750, 18750]}",0,0.0,76112398.0743529,0,0,Minus10,0.0,0.0,0.0,0.0,0.0,0.0
337,67,1,1000,80,harvey,watts_strogatz,"{'Poor': [4500, 1875], 'Middle-Class': [26437.5, 10321], 'Rich': [78750, 18750]}",124,0.0,73825859.02409957,162330,0,Minus10,0.0,0.0,0.0,0.0,0.0,0.0
337,67,2,1000,80,harvey,watts_strogatz,"{'Poor': [4500, 1875], 'Middle-Class': [26437.5, 10321], 'Rich': [78750, 18750]}",259,0.0,67901552.92231148,688260,0,Minus10,0.0,0.0,0.0,0.0,0.0,0.0
337,67,3,1000,80,harvey,watts_strogatz,"{'Poor': [4500, 1875], 'Middle-Class': [26437.5, 10321], 'Rich': [78750, 18750]}",381,0.0,60711783.92937812,1391390,0,Minus10,0.0,0.0,0.0,0.0,0.0,0.0
337,67,4,1000,80,harvey,watts_strogatz,"{'Poor': [4500, 1875], 'Middle-Class': [26437.5, 10321], 'Rich': [78750, 18750]}",448,0.0,56194868.239872694,1856265,0,Minus10,0.0,0.0,0.0,0.0,0.0,0.0
337,67,5,1000,80,harvey,watts_strogatz,"{'Poor': [4500, 1875], 'Middle-Class': [26437.5, 10321], 'Rich': [78750, 18750]}",480,0.0,54314730.42849448,2030270,0,Minus10,0.0,0.0,0.0,0.0,0.0,0.0
337,67,6,1000,80,harvey,watts_strogatz,"{'Poor': [4500, 1875], 'Middle-Class': [26437.5, 10321], 'Rich': [78750, 18750]}",498,0.0,53156868.658789486,2126940,0,Minus10,0.0,0.0,0.0,0.0,0.0,0.0
337,67,7,1000,80,harvey,watts_strogatz,"{'Poor': [4500, 1875], 'Middle-Class': [26437.5, 10321], 'Rich': [78750, 18750]}",519,0.0,52305022.000150055,2212350,0,Minus10,0.0,0.0,0.0,0.0,0.0,0.0
337,67,8,1000,80,harvey,watts_strogatz,"{'Poor': [4500, 1875], 'Middle-Class': [26437.5, 10321], 'Rich': [78750, 18750]}",531,0.0,51726219.08927659,2262615,0,Minus10,0.0,0.0,0.0,0.0,0.0,0.0
337,67,9,1000,80,harvey,watts_strogatz,"{'Poor': [4500, 1875], 'Middle-Class': [26437.5, 10321], 'Rich': [78750, 18750]}",545,0.0,51331861.37181255,2311360,0,Minus10,0.0,0.0,0.0,0.0,0.0,0.0
337,67,10,1000,80,harvey,watts_strogatz,"{'Poor': [4500, 1875], 'Middle-Class': [26437.5, 10321], 'Rich': [78750, 18750]}",550,0.0,50988388.97691719,2337490,0,Minus10,0.0,0.0,0.0,0.0,0.0,0.0
337,67,11,1000,80,harvey,watts_strogatz,"{'Poor': [4500, 1875], 'Middle-Class': [26437.5, 10321], 'Rich': [78750, 18750]}",560,0.0,50524968.537636176,2378290,0,Minus10,0.0,0.0,0.0,0.0,0.0,0.0
337,67,12,1000,80,harvey,watts_strogatz,"{'Poor': [4500, 1875], 'Middle-Class': [26437.5, 10321], 'Rich': [78750, 18750]}",569,0.0,50233154.36060949,2410270,0,Minus10,0.0,0.0,0.0,0.0,0.0,0.0
337,67,13,1000,80,harvey,watts_strogatz,"{'Poor': [4500, 1875], 'Middle-Class': [26437.5, 10321], 'Rich': [78750, 18750]}",572,0.0,50125222.92012562,2419330,0,Minus10,0.0,0.0,0.0,0.0,0.0,0.0
337,67,14,1000,80,harvey,watts_strogatz,"{'Poor': [4500, 1875], 'Middle-Class': [26437.5, 10321], 'Rich': [78750, 18750]}",580,0.0,49820150.93856813,2447410,0,Minus10,0.0,0.0,0.0,0.0,0.0,0.0
337,67,15,1000,80,harvey,watts_strogatz,"{'Poor': [4500, 1875], 'Middle-Class': [26437.5, 10321], 'Rich': [78750, 18750]}",580,0.0,49820150.93856813,2447410,0,Minus10,0.0,0.0,0.0,0.0,0.0,0.0
337,67,16,1000,80,harvey,watts_strogatz,"{'Poor': [4500, 1875], 'Middle-Class': [26437.5, 10321], 'Rich': [78750, 18750]}",582,0.0,49755017.42511243,2454730,0,Minus10,0.0,0.0,0.0,0.0,0.0,0.0
337,67,17,1000,80,harvey,watts_strogatz,"{'Poor': [4500, 1875], 'Middle-Class': [26437.5, 10321], 'Rich': [78750, 18750]}",586,0.0,49620801.69783561,2466225,0,Minus10,0.0,0.0,0.0,0.0,0.0,0.0
337,67,18,1000,80,harvey,watts_strogatz,"{'Poor': [4500, 1875], 'Middle-Class': [26437.5, 10321], 'Rich': [78750, 18750]}",587,0.0,49489511.762274906,2588490,0,Minus10,0.0,0.0,0.0,0.0,0.0,0.0
337,67,19,1000,80,harvey,watts_strogatz,"{'Poor': [4500, 1875], 'Middle-Class': [26437.5, 10321], 'Rich': [78750, 18750]}",589,0.0,49322868.229891494,2599620,0,Minus10,0.0,0.0,0.0,0.0,0.0,0.0
